,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
Ddx6.5,7.70E-07,0.294586376,0.563,0.469,0.025524709,Teffstem,Ddx6
Grap2.4,1.54E-09,0.293684812,0.598,0.478,5.11E-05,Teffstem,Grap2
Ltb.5,1.08E-17,0.291113163,0.973,0.93,3.57E-13,Teffstem,Ltb
Psmb9.4,8.57E-11,0.29041398,0.916,0.848,2.84E-06,Teffstem,Psmb9
Snu13.4,1.84E-10,0.28845921,0.617,0.463,6.09E-06,Teffstem,Snu13
Rpl7a.5,1.07E-19,0.287915607,0.971,0.95,3.53E-15,Teffstem,Rpl7a
Bcl2.5,7.95E-07,0.285034805,0.48,0.388,0.026347173,Teffstem,Bcl2
Cd53.3,1.86E-14,0.282944699,0.909,0.863,6.16E-10,Teffstem,Cd53
Dock10.4,1.09E-08,0.282906286,0.703,0.619,0.000362398,Teffstem,Dock10
Il7r.5,6.15E-12,0.280622696,0.594,0.449,2.04E-07,Teffstem,Il7r
Peli1.5,2.16E-10,0.278783373,0.767,0.682,7.16E-06,Teffstem,Peli1
Anxa6.4,1.91E-08,0.277918284,0.833,0.774,0.000631257,Teffstem,Anxa6
Pdcd10.2,7.43E-08,0.273073525,0.728,0.659,0.002463399,Teffstem,Pdcd10
Fyb.3,3.71E-11,0.269973666,0.87,0.797,1.23E-06,Teffstem,Fyb
Arhgap9.2,3.15E-07,0.266316375,0.72,0.637,0.010440852,Teffstem,Arhgap9
Nsa2.4,1.72E-13,0.265499884,0.914,0.87,5.71E-09,Teffstem,Nsa2
Psmb8.5,3.75E-20,0.264690602,0.99,0.979,1.24E-15,Teffstem,Psmb8
Inpp4b.5,7.35E-07,0.262972865,0.579,0.483,0.024368929,Teffstem,Inpp4b
Arhgef1.4,1.65E-12,0.261248969,0.847,0.734,5.47E-08,Teffstem,Arhgef1
mt-Nd5.4,1.75E-13,0.260704186,0.902,0.829,5.79E-09,Teffstem,mt-Nd5
Cox7a2l.4,3.86E-18,0.260664384,0.964,0.935,1.28E-13,Teffstem,Cox7a2l
Apbb1ip.4,2.57E-09,0.258625085,0.728,0.613,8.52E-05,Teffstem,Apbb1ip
Ezr.4,1.22E-06,0.257137034,0.803,0.748,0.040358291,Teffstem,Ezr
Cd7.5,9.30E-08,0.253850593,0.465,0.358,0.003081636,Teffstem,Cd7
Rplp2.3,1.54E-31,0.25290568,1,1,5.10E-27,Teffstem,Rplp2
Rpl37.4,2.81E-20,0.249607776,0.999,0.999,9.31E-16,Teffstem,Rpl37
Jak1.5,4.09E-13,0.244257825,0.883,0.822,1.36E-08,Teffstem,Jak1
Il16.5,4.91E-07,0.24102671,0.579,0.475,0.016256435,Teffstem,Il16
Rpl36.4,1.11E-14,0.238337845,0.996,0.998,3.69E-10,Teffstem,Rpl36
Klf2.5,7.84E-15,0.233592193,0.81,0.629,2.60E-10,Teffstem,Klf2
Rpl37a.5,9.35E-18,0.232210994,1,1,3.10E-13,Teffstem,Rpl37a
Arhgap45.5,4.71E-14,0.232115193,0.771,0.572,1.56E-09,Teffstem,Arhgap45
Rps26.5,7.68E-07,0.22863101,0.968,0.982,0.025456975,Teffstem,Rps26
Ablim1.5,5.71E-09,0.227869071,0.768,0.687,0.000189305,Teffstem,Ablim1
Ptprcap.5,7.13E-12,0.226458246,0.988,0.971,2.36E-07,Teffstem,Ptprcap
Rpl17.3,1.39E-33,0.224923061,0.999,1,4.61E-29,Teffstem,Rpl17
Ddx5.5,2.94E-15,0.215137104,0.977,0.962,9.74E-11,Teffstem,Ddx5
Jund.4,4.79E-08,0.205478618,0.95,0.933,0.001586192,Teffstem,Jund
Rpl21.4,5.71E-15,0.202425194,1,1,1.89E-10,Teffstem,Rpl21
Ets1.4,3.91E-07,0.202039639,0.85,0.805,0.01296018,Teffstem,Ets1
Gmfg.5,1.11E-06,0.200387321,0.908,0.885,0.036826972,Teffstem,Gmfg
Tmsb10.4,3.08E-14,0.195390666,0.999,1,1.02E-09,Teffstem,Tmsb10
Ypel3.5,2.38E-10,0.191506766,0.764,0.622,7.90E-06,Teffstem,Ypel3
Cd3d.5,5.17E-14,0.187423937,0.996,0.996,1.71E-09,Teffstem,Cd3d
Myh9.4,1.82E-07,0.184420954,0.833,0.738,0.00602635,Teffstem,Myh9
Snrpg.5,1.75E-07,0.18341465,0.867,0.818,0.005810563,Teffstem,Snrpg
Rpl5.4,5.13E-07,0.177648502,0.996,0.996,0.016995239,Teffstem,Rpl5
Arhgdib.4,6.64E-09,0.171707221,0.993,0.989,0.000219999,Teffstem,Arhgdib
Rpl30.5,6.42E-15,0.161332809,1,1,2.13E-10,Teffstem,Rpl30
B2m.5,9.30E-09,0.152714975,0.999,1,0.000308262,Teffstem,B2m
Rpl29.5,3.12E-10,0.142598853,0.999,0.998,1.03E-05,Teffstem,Rpl29
Rpl34.4,7.02E-15,0.131247274,0.999,1,2.33E-10,Teffstem,Rpl34
Ubb.4,1.64E-08,0.128710436,1,0.998,0.000543919,Teffstem,Ubb
Rps7.5,1.07E-09,0.1230139,1,1,3.55E-05,Teffstem,Rps7
Rpl22.4,1.38E-12,0.123008701,1,0.999,4.57E-08,Teffstem,Rpl22
Rps24.5,1.14E-11,0.11727252,0.999,1,3.76E-07,Teffstem,Rps24
Rpl11.4,6.11E-11,0.114994063,1,1,2.03E-06,Teffstem,Rpl11
Plac8.5,1.00E-07,0.104192026,0.692,0.602,0.003319076,Teffstem,Plac8
Naca.3,6.17E-09,-0.122089796,0.999,0.999,0.000204297,Teffstem,Naca
Gnas.4,1.72E-07,-0.128371117,0.961,0.954,0.005684351,Teffstem,Gnas
Eif3h.4,1.57E-08,-0.14784831,0.971,0.98,0.000520682,Teffstem,Eif3h
Rps3a1.3,2.04E-24,-0.150374604,1,1,6.76E-20,Teffstem,Rps3a1
Rps4x.2,3.17E-26,-0.151117563,0.999,1,1.05E-21,Teffstem,Rps4x
Pabpc1.3,2.72E-07,-0.156517096,0.963,0.974,0.009010493,Teffstem,Pabpc1
Eif1.4,2.67E-12,-0.157238175,1,0.999,8.84E-08,Teffstem,Eif1
Arpc3.5,4.34E-07,-0.161463451,0.939,0.942,0.014366041,Teffstem,Arpc3
Thy1.5,2.34E-08,-0.171981402,0.934,0.953,0.000773908,Teffstem,Thy1
Serf2.4,2.28E-09,-0.173272385,0.986,0.992,7.55E-05,Teffstem,Serf2
Rpl7.4,4.35E-13,-0.175727067,0.999,1,1.44E-08,Teffstem,Rpl7
Rps19.3,2.79E-14,-0.179495707,1,1,9.26E-10,Teffstem,Rps19
Cyba.5,7.50E-08,-0.179828561,0.947,0.952,0.002483539,Teffstem,Cyba
Gng5.3,6.59E-09,-0.181708492,0.924,0.93,0.000218318,Teffstem,Gng5
Cox6c.4,2.31E-07,-0.182806066,0.955,0.957,0.007639547,Teffstem,Cox6c
Rpl26.3,1.45E-14,-0.183895673,1,1,4.80E-10,Teffstem,Rpl26
Rps23.4,3.15E-15,-0.189184462,1,1,1.04E-10,Teffstem,Rps23
Rpl8.3,5.95E-29,-0.189189253,0.999,1,1.97E-24,Teffstem,Rpl8
Cox5b.5,1.11E-07,-0.189206582,0.919,0.924,0.003670005,Teffstem,Cox5b
Eef2.5,6.28E-14,-0.189233881,0.999,0.999,2.08E-09,Teffstem,Eef2
Rpl32.3,5.56E-21,-0.190442388,0.999,1,1.84E-16,Teffstem,Rpl32
Eef1d.4,4.05E-08,-0.196733792,0.948,0.944,0.001342287,Teffstem,Eef1d
Rps5.3,1.35E-34,-0.197376131,0.999,1,4.46E-30,Teffstem,Rps5
Atp5l.4,6.51E-09,-0.197419196,0.945,0.96,0.00021567,Teffstem,Atp5l
Reep5.5,4.13E-07,-0.19884678,0.731,0.755,0.013680729,Teffstem,Reep5
Ppib.4,1.20E-07,-0.199550325,0.922,0.925,0.003974621,Teffstem,Ppib
Rpl10a.1,1.75E-33,-0.20310645,0.999,1,5.81E-29,Teffstem,Rpl10a
Arpc5.5,1.60E-08,-0.213480452,0.882,0.891,0.000530583,Teffstem,Arpc5
Atp5c1.5,2.89E-09,-0.214685376,0.918,0.923,9.57E-05,Teffstem,Atp5c1
Ndufb10.4,1.42E-06,-0.218716545,0.758,0.802,0.047043333,Teffstem,Ndufb10
Rps6.5,1.13E-10,-0.223015165,1,0.999,3.73E-06,Teffstem,Rps6
Capzb.5,4.87E-10,-0.224705301,0.911,0.926,1.61E-05,Teffstem,Capzb
Sh3bgrl3.5,1.44E-12,-0.226416028,0.993,0.992,4.78E-08,Teffstem,Sh3bgrl3
Trmt112.3,1.14E-06,-0.22653752,0.816,0.836,0.037666885,Teffstem,Trmt112
Rpl36al.2,1.83E-18,-0.230698546,0.99,0.994,6.05E-14,Teffstem,Rpl36al
Pfn1.5,1.39E-20,-0.231830148,0.999,1,4.59E-16,Teffstem,Pfn1
Gdi2.5,3.48E-07,-0.233739238,0.768,0.797,0.011531948,Teffstem,Gdi2
S100a4.5,7.49E-10,-0.234240582,0.256,0.386,2.48E-05,Teffstem,S100a4
Hnrnpf.4,5.21E-14,-0.234608628,0.964,0.967,1.73E-09,Teffstem,Hnrnpf
Ppp4c.4,9.09E-08,-0.236156015,0.692,0.746,0.003010741,Teffstem,Ppp4c
Fth1.4,1.78E-16,-0.23878628,0.996,0.997,5.90E-12,Teffstem,Fth1
Rps27a.3,1.50E-43,-0.242779854,1,1,4.96E-39,Teffstem,Rps27a
Srp9.4,1.67E-07,-0.242865607,0.839,0.856,0.005527045,Teffstem,Srp9
Ndufa4.4,1.44E-08,-0.2434422,0.916,0.922,0.000478756,Teffstem,Ndufa4
Btf3.4,1.11E-15,-0.246367815,0.997,0.993,3.68E-11,Teffstem,Btf3
Pomp.5,4.25E-07,-0.246404459,0.818,0.816,0.014083343,Teffstem,Pomp
Sept7.4,8.84E-07,-0.252227752,0.742,0.777,0.029284619,Teffstem,7-Sep
Zfp706.5,2.92E-07,-0.254232289,0.733,0.762,0.009689293,Teffstem,Zfp706
Sec61b.4,2.06E-13,-0.255287394,0.939,0.957,6.82E-09,Teffstem,Sec61b
Atp5a1.5,3.00E-10,-0.258205752,0.875,0.909,9.93E-06,Teffstem,Atp5a1
Raly.4,1.27E-09,-0.262260619,0.765,0.814,4.19E-05,Teffstem,Raly
Prkar1a.4,1.11E-07,-0.267022237,0.732,0.785,0.003691904,Teffstem,Prkar1a
Dad1.5,4.06E-10,-0.269368852,0.89,0.91,1.34E-05,Teffstem,Dad1
Ndufb5.4,3.92E-08,-0.269435901,0.79,0.815,0.001299413,Teffstem,Ndufb5
Cox6b1.4,4.07E-13,-0.269572119,0.906,0.935,1.35E-08,Teffstem,Cox6b1
Myl12a.4,2.82E-12,-0.269667252,0.941,0.954,9.33E-08,Teffstem,Myl12a
Park7.4,1.21E-07,-0.271468005,0.811,0.84,0.004010477,Teffstem,Park7
Hmgb1.4,3.28E-08,-0.272101843,0.903,0.909,0.001087682,Teffstem,Hmgb1
Ssr4.5,1.77E-10,-0.272174686,0.807,0.842,5.87E-06,Teffstem,Ssr4
Cox4i1.4,6.46E-20,-0.272285176,0.993,0.992,2.14E-15,Teffstem,Cox4i1
Rpl3.3,2.07E-36,-0.272911078,0.999,1,6.86E-32,Teffstem,Rpl3
Chchd2.5,3.24E-16,-0.273560841,0.961,0.967,1.07E-11,Teffstem,Chchd2
Arf6.5,1.62E-07,-0.273728813,0.634,0.698,0.005368685,Teffstem,Arf6
Ctsd.4,1.66E-07,-0.273831121,0.768,0.814,0.005498671,Teffstem,Ctsd
Nsmce4a.5,1.46E-06,-0.276630825,0.486,0.568,0.048224588,Teffstem,Nsmce4a
Cox7c.5,1.70E-13,-0.277386211,0.925,0.945,5.63E-09,Teffstem,Cox7c
Rac1.5,1.16E-11,-0.277476067,0.844,0.877,3.85E-07,Teffstem,Rac1
Mrpl23.3,5.22E-08,-0.277553642,0.651,0.694,0.00173025,Teffstem,Mrpl23
Psmd8.4,1.57E-07,-0.281011764,0.679,0.726,0.005199376,Teffstem,Psmd8
Atp6v0e.5,7.31E-07,-0.283650211,0.807,0.821,0.024237764,Teffstem,Atp6v0e
Mdh1.5,1.87E-07,-0.285356087,0.707,0.756,0.006206363,Teffstem,Mdh1
Rps25.5,6.32E-11,-0.286238511,0.993,0.993,2.09E-06,Teffstem,Rps25
H3f3b.4,2.50E-13,-0.286872828,0.997,0.994,8.30E-09,Teffstem,H3f3b
Pcbp2.5,9.48E-09,-0.286899159,0.781,0.823,0.000314277,Teffstem,Pcbp2
Calm1.5,1.22E-15,-0.287894383,0.991,0.981,4.03E-11,Teffstem,Calm1
Cdc37.2,8.02E-08,-0.288077715,0.67,0.733,0.002658426,Teffstem,Cdc37
Tmed2.5,6.78E-08,-0.288482271,0.746,0.79,0.002244948,Teffstem,Tmed2
Rpn2.4,4.55E-07,-0.288953174,0.494,0.576,0.015071872,Teffstem,Rpn2
Ftl1.5,1.15E-13,-0.295128222,0.963,0.977,3.80E-09,Teffstem,Ftl1
Trp53.4,5.56E-07,-0.298893839,0.569,0.658,0.018406498,Teffstem,Trp53
Sf3b6.5,4.68E-10,-0.298894256,0.768,0.79,1.55E-05,Teffstem,Sf3b6
Cox7b.5,7.98E-11,-0.298922992,0.867,0.874,2.65E-06,Teffstem,Cox7b
Lgals3.5,4.43E-08,-0.299859732,0.161,0.267,0.001467393,Teffstem,Lgals3
Rbx1.5,3.16E-09,-0.299939318,0.831,0.853,0.000104662,Teffstem,Rbx1
Ssu72.4,5.40E-08,-0.303447965,0.611,0.679,0.001790584,Teffstem,Ssu72
Esd.5,4.88E-08,-0.306198764,0.607,0.678,0.001617775,Teffstem,Esd
Smdt1.4,2.61E-09,-0.309244262,0.752,0.784,8.64E-05,Teffstem,Smdt1
Thoc7.4,2.57E-07,-0.309868471,0.47,0.567,0.008523698,Teffstem,Thoc7
Atp5g3.4,1.58E-10,-0.310223495,0.896,0.905,5.24E-06,Teffstem,Atp5g3
Rrp1.2,1.06E-06,-0.310797552,0.536,0.604,0.03496841,Teffstem,Rrp1
Ostc.4,2.15E-08,-0.3128163,0.65,0.712,0.000711491,Teffstem,Ostc
Ssb.5,9.37E-08,-0.3134835,0.676,0.732,0.003105113,Teffstem,Ssb
Ost4.3,1.73E-10,-0.313941846,0.759,0.808,5.73E-06,Teffstem,Ost4
Cox8a.4,1.37E-24,-0.315152623,0.987,0.989,4.53E-20,Teffstem,Cox8a
Ndufb4.4,6.13E-07,-0.315370532,0.595,0.658,0.020314671,Teffstem,Ndufb4
Map2k2.4,1.29E-06,-0.316043342,0.595,0.657,0.042651344,Teffstem,Map2k2
Eno1.5,2.06E-08,-0.316254536,0.696,0.741,0.000681095,Teffstem,Eno1
Eif4h.4,7.94E-07,-0.317007374,0.549,0.625,0.026316772,Teffstem,Eif4h
Atp6v1g1.5,8.85E-07,-0.318248392,0.597,0.653,0.029332419,Teffstem,Atp6v1g1
Hspa8.5,2.99E-20,-0.318909612,0.999,0.998,9.92E-16,Teffstem,Hspa8
Rbm3.4,6.73E-15,-0.319489882,0.984,0.976,2.23E-10,Teffstem,Rbm3
Ralbp1.3,1.49E-06,-0.320254602,0.418,0.518,0.049517344,Teffstem,Ralbp1
Mtdh.4,5.27E-07,-0.320438318,0.562,0.631,0.017463845,Teffstem,Mtdh
Ppp1ca.5,4.64E-16,-0.321056306,0.927,0.943,1.54E-11,Teffstem,Ppp1ca
Pgls.5,3.88E-08,-0.321673119,0.676,0.725,0.001284944,Teffstem,Pgls
M6pr.3,2.66E-07,-0.321912513,0.39,0.496,0.008808518,Teffstem,M6pr
Tbca.4,4.81E-09,-0.322050157,0.755,0.803,0.000159484,Teffstem,Tbca
Oaz1.4,1.70E-25,-0.32224979,0.994,0.996,5.63E-21,Teffstem,Oaz1
Rer1.5,2.53E-08,-0.322338974,0.689,0.726,0.00083931,Teffstem,Rer1
Eif3c.3,1.46E-09,-0.322479723,0.679,0.73,4.83E-05,Teffstem,Eif3c
Rbbp4.3,3.60E-07,-0.322491486,0.624,0.69,0.011917021,Teffstem,Rbbp4
Uqcrc1.4,7.66E-08,-0.32402064,0.608,0.662,0.002537906,Teffstem,Uqcrc1
Ndufa11.4,3.02E-09,-0.324349497,0.69,0.731,1.00E-04,Teffstem,Ndufa11
Cct2.4,7.14E-12,-0.325104888,0.777,0.816,2.37E-07,Teffstem,Cct2
Mrfap1.5,1.06E-08,-0.326969195,0.621,0.69,0.000350867,Teffstem,Mrfap1
Mrpl33.5,8.06E-10,-0.327709581,0.748,0.795,2.67E-05,Teffstem,Mrpl33
Snx3.5,6.25E-08,-0.329215994,0.689,0.714,0.002070315,Teffstem,Snx3
Atp5f1.4,2.58E-14,-0.330125225,0.878,0.895,8.56E-10,Teffstem,Atp5f1
Emg1.5,7.77E-11,-0.332758379,0.798,0.836,2.57E-06,Teffstem,Emg1
Tomm22.5,9.11E-13,-0.332776655,0.765,0.802,3.02E-08,Teffstem,Tomm22
Ndufa8.4,7.39E-09,-0.333148473,0.627,0.682,0.000244953,Teffstem,Ndufa8
Med28.5,7.45E-09,-0.333710383,0.573,0.657,0.00024684,Teffstem,Med28
Dnajc9.4,3.64E-07,-0.334599309,0.5,0.576,0.0120446,Teffstem,Dnajc9
Gnb2.5,7.30E-15,-0.336119338,0.827,0.865,2.42E-10,Teffstem,Gnb2
Bcas2.5,7.94E-08,-0.336635659,0.635,0.678,0.002631584,Teffstem,Bcas2
Dctn3.4,2.11E-07,-0.338084126,0.569,0.627,0.007004031,Teffstem,Dctn3
Eif3i.5,2.02E-16,-0.340499848,0.827,0.877,6.70E-12,Teffstem,Eif3i
Pdcd6.5,5.71E-07,-0.340636777,0.572,0.632,0.018908982,Teffstem,Pdcd6
Uqcr11.3,3.60E-09,-0.341236671,0.693,0.728,0.000119188,Teffstem,Uqcr11
Tmem160.4,4.73E-09,-0.343837768,0.651,0.726,0.000156848,Teffstem,Tmem160
Ndufb9.4,1.68E-11,-0.345846224,0.795,0.809,5.58E-07,Teffstem,Ndufb9
Serbp1.5,6.07E-17,-0.345904626,0.929,0.941,2.01E-12,Teffstem,Serbp1
Mbd3.5,3.79E-07,-0.348549789,0.399,0.494,0.012569684,Teffstem,Mbd3
Ap2m1.4,5.22E-09,-0.349388294,0.559,0.65,0.000172939,Teffstem,Ap2m1
Dnajc8.5,4.82E-08,-0.350205663,0.555,0.638,0.001595932,Teffstem,Dnajc8
Hnrnpa2b1.3,1.44E-17,-0.352479921,0.919,0.948,4.76E-13,Teffstem,Hnrnpa2b1
Arf1.5,1.12E-11,-0.35275513,0.751,0.8,3.72E-07,Teffstem,Arf1
Ifi27.4,2.93E-08,-0.353733369,0.584,0.662,0.000969836,Teffstem,Ifi27
Sumo1.4,5.37E-12,-0.35725803,0.775,0.823,1.78E-07,Teffstem,Sumo1
Ywhaq.5,1.63E-12,-0.357329654,0.634,0.724,5.40E-08,Teffstem,Ywhaq
Trim27.4,1.45E-06,-0.359275238,0.317,0.413,0.048082323,Teffstem,Trim27
Atp5d.4,3.59E-23,-0.36074882,0.914,0.939,1.19E-18,Teffstem,Atp5d
Fundc2.4,2.38E-09,-0.361304778,0.55,0.636,7.88E-05,Teffstem,Fundc2
Spcs1.4,8.54E-13,-0.361967038,0.705,0.775,2.83E-08,Teffstem,Spcs1
Gtf2h5.5,1.83E-07,-0.362031064,0.53,0.603,0.00605105,Teffstem,Gtf2h5
Ube2i.5,8.24E-16,-0.363938181,0.827,0.858,2.73E-11,Teffstem,Ube2i
Capg.5,3.40E-09,-0.365593997,0.37,0.489,0.000112541,Teffstem,Capg
Nedd8.5,9.15E-12,-0.366645207,0.829,0.844,3.03E-07,Teffstem,Nedd8
Atp5g2.4,1.58E-32,-0.367655364,0.976,0.983,5.25E-28,Teffstem,Atp5g2
Rbm8a.5,3.86E-07,-0.367845261,0.522,0.584,0.012797101,Teffstem,Rbm8a
Tma7.5,7.94E-14,-0.369462497,0.89,0.914,2.63E-09,Teffstem,Tma7
Fam104a.3,8.33E-07,-0.370121691,0.464,0.548,0.027612067,Teffstem,Fam104a
Txn2.4,4.29E-09,-0.37225087,0.62,0.692,0.000142125,Teffstem,Txn2
Ssbp1.5,2.11E-07,-0.373410542,0.427,0.522,0.00699055,Teffstem,Ssbp1
Arhgdia.5,2.61E-16,-0.37345693,0.801,0.849,8.64E-12,Teffstem,Arhgdia
Eif5.5,5.76E-10,-0.373988944,0.664,0.731,1.91E-05,Teffstem,Eif5
Cnbp.4,3.47E-18,-0.374350592,0.879,0.913,1.15E-13,Teffstem,Cnbp
U2surp.4,7.25E-07,-0.375028012,0.408,0.498,0.024035556,Teffstem,U2surp
Tbcb.4,1.19E-06,-0.376282107,0.386,0.471,0.039361767,Teffstem,Tbcb
Rbbp7.4,6.12E-09,-0.376653101,0.559,0.638,0.000202669,Teffstem,Rbbp7
Imp3.3,3.83E-09,-0.377858841,0.53,0.623,0.000126993,Teffstem,Imp3
Prdx3.4,3.15E-07,-0.379313853,0.393,0.486,0.010448741,Teffstem,Prdx3
Ube2l3.5,8.06E-07,-0.379565249,0.696,0.712,0.026695705,Teffstem,Ube2l3
Hmgn1.3,9.21E-07,-0.381172928,0.63,0.669,0.030504171,Teffstem,Hmgn1
Mrpl14.5,8.94E-07,-0.381859062,0.375,0.456,0.029615251,Teffstem,Mrpl14
Efhd2.5,1.96E-07,-0.382571594,0.504,0.584,0.006485035,Teffstem,Efhd2
Bag1.5,9.69E-07,-0.383218168,0.604,0.638,0.032118396,Teffstem,Bag1
Ostf1.5,1.26E-12,-0.383961988,0.847,0.873,4.17E-08,Teffstem,Ostf1
Rpl4.5,1.34E-22,-0.384626822,0.994,0.998,4.45E-18,Teffstem,Rpl4
Pcbp1.4,3.51E-15,-0.385422422,0.764,0.819,1.16E-10,Teffstem,Pcbp1
Rpl22l1.4,6.03E-26,-0.389752945,0.983,0.991,2.00E-21,Teffstem,Rpl22l1
Baz1a.4,1.59E-07,-0.390548769,0.383,0.475,0.005269929,Teffstem,Baz1a
Ppp1cc.5,3.06E-16,-0.391190062,0.735,0.815,1.01E-11,Teffstem,Ppp1cc
Pop5.5,2.16E-07,-0.395512575,0.559,0.609,0.007164718,Teffstem,Pop5
Zfp207.5,1.18E-06,-0.397857988,0.402,0.492,0.038945257,Teffstem,Zfp207
Slc25a3.4,1.55E-26,-0.398829568,0.938,0.955,5.13E-22,Teffstem,Slc25a3
Lman2.5,8.46E-09,-0.399259149,0.529,0.606,0.000280368,Teffstem,Lman2
Ergic3.5,1.19E-06,-0.399331261,0.344,0.439,0.039397358,Teffstem,Ergic3
Ppm1g.4,3.23E-10,-0.400225101,0.532,0.634,1.07E-05,Teffstem,Ppm1g
Tomm20.5,1.34E-12,-0.400324005,0.853,0.874,4.45E-08,Teffstem,Tomm20
Sec13.3,3.81E-07,-0.401623718,0.349,0.446,0.01262916,Teffstem,Sec13
Fubp1.4,2.44E-09,-0.402253088,0.499,0.602,8.09E-05,Teffstem,Fubp1
Elavl1.5,1.13E-06,-0.40239519,0.491,0.553,0.037359363,Teffstem,Elavl1
Mrps17.5,1.04E-06,-0.403790866,0.39,0.479,0.034509034,Teffstem,Mrps17
Cwc15.4,3.31E-11,-0.40383042,0.65,0.714,1.10E-06,Teffstem,Cwc15
Sfr1.4,7.51E-10,-0.404821883,0.503,0.602,2.49E-05,Teffstem,Sfr1
Srp14.5,9.06E-12,-0.40534975,0.746,0.786,3.00E-07,Teffstem,Srp14
Psmc4.5,1.14E-07,-0.405405945,0.458,0.542,0.003771487,Teffstem,Psmc4
Ndufa5.3,1.06E-08,-0.406640829,0.463,0.562,0.000350974,Teffstem,Ndufa5
Pfdn1.4,6.01E-07,-0.406875573,0.445,0.523,0.019905986,Teffstem,Pfdn1
Uqcr10.5,5.03E-18,-0.407990706,0.804,0.831,1.67E-13,Teffstem,Uqcr10
Txndc17.5,6.37E-10,-0.40845491,0.549,0.629,2.11E-05,Teffstem,Txndc17
Uqcrq.5,1.79E-14,-0.409668686,0.801,0.834,5.94E-10,Teffstem,Uqcrq
Serpina3g.5,5.20E-07,-0.41055545,0.196,0.284,0.017226278,Teffstem,Serpina3g
Coa3.5,2.84E-08,-0.412726927,0.439,0.54,0.000942101,Teffstem,Coa3
Itgav.4,1.41E-06,-0.413871457,0.108,0.184,0.046684734,Teffstem,Itgav
Dek.5,2.22E-09,-0.414051984,0.582,0.649,7.37E-05,Teffstem,Dek
Polr1d.4,1.24E-18,-0.415106876,0.878,0.89,4.10E-14,Teffstem,Polr1d
Snrpc.5,2.44E-09,-0.415700499,0.553,0.629,8.10E-05,Teffstem,Snrpc
Smc6.3,5.50E-10,-0.416001857,0.532,0.621,1.82E-05,Teffstem,Smc6
Ehd1.4,1.06E-06,-0.416866118,0.256,0.348,0.035065495,Teffstem,Ehd1
Srsf3.5,5.04E-15,-0.417381895,0.827,0.862,1.67E-10,Teffstem,Srsf3
Cmpk1.4,7.44E-08,-0.419181381,0.481,0.566,0.002466318,Teffstem,Cmpk1
Mrps26.5,6.68E-09,-0.419185964,0.427,0.526,0.000221247,Teffstem,Mrps26
Ilf2.5,7.26E-07,-0.41964261,0.339,0.43,0.024052428,Teffstem,Ilf2
BC021614.5,2.97E-07,-0.42074804,0.088,0.166,0.009849745,Teffstem,BC021614
Pcmt1.5,3.18E-07,-0.42124288,0.366,0.457,0.010532218,Teffstem,Pcmt1
Psmb5.5,5.39E-13,-0.421922211,0.664,0.74,1.79E-08,Teffstem,Psmb5
Sdf4.4,8.46E-09,-0.423149596,0.732,0.757,0.0002804,Teffstem,Sdf4
Bub3.5,1.39E-07,-0.42340512,0.54,0.6,0.004590351,Teffstem,Bub3
Rtn3.5,4.44E-08,-0.424184325,0.415,0.508,0.001470862,Teffstem,Rtn3
Mrpl41.5,3.37E-07,-0.424211638,0.313,0.407,0.011157481,Teffstem,Mrpl41
Snrpd3.4,1.27E-14,-0.424432818,0.679,0.753,4.20E-10,Teffstem,Snrpd3
Bri3.4,3.00E-10,-0.425291838,0.379,0.498,9.93E-06,Teffstem,Bri3
Uba2.4,9.49E-07,-0.425903731,0.401,0.474,0.03145939,Teffstem,Uba2
Slc1a5.3,1.04E-06,-0.426020635,0.38,0.47,0.034386824,Teffstem,Slc1a5
Cct8.4,7.46E-11,-0.426891599,0.671,0.735,2.47E-06,Teffstem,Cct8
Rpp21.5,4.38E-07,-0.427315491,0.435,0.519,0.014522989,Teffstem,Rpp21
Krtcap2.5,2.71E-17,-0.429219159,0.79,0.841,8.97E-13,Teffstem,Krtcap2
Mdh2.5,4.16E-17,-0.429256408,0.793,0.828,1.38E-12,Teffstem,Mdh2
Klrd1.4,1.51E-09,-0.429437017,0.705,0.752,5.00E-05,Teffstem,Klrd1
Snrnp40.5,3.01E-07,-0.429910375,0.425,0.505,0.009959682,Teffstem,Snrnp40
Snrpf.4,7.61E-22,-0.431075646,0.857,0.9,2.52E-17,Teffstem,Snrpf
Sae1.5,1.29E-07,-0.431227307,0.333,0.43,0.004285929,Teffstem,Sae1
Psma1.5,1.48E-09,-0.431395704,0.617,0.665,4.89E-05,Teffstem,Psma1
Ndufb7.5,4.77E-15,-0.431398884,0.804,0.825,1.58E-10,Teffstem,Ndufb7
Srsf6.5,2.65E-10,-0.432266886,0.565,0.645,8.77E-06,Teffstem,Srsf6
Mrpl34.4,1.34E-07,-0.432419894,0.421,0.504,0.004454882,Teffstem,Mrpl34
Bccip.4,8.20E-07,-0.432435504,0.362,0.45,0.027167812,Teffstem,Bccip
Bsg.4,2.13E-14,-0.432630438,0.653,0.733,7.05E-10,Teffstem,Bsg
Eif3l.3,6.64E-10,-0.432920102,0.549,0.628,2.20E-05,Teffstem,Eif3l
Dcps.4,8.99E-07,-0.433776217,0.327,0.418,0.029799218,Teffstem,Dcps
