,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
ACTR1A,4.43E-74,0.948345832,0.441,0.123,2.46E-69,8,ACTR1A
COQ8A,2.39E-25,0.948122058,0.201,0.066,1.33E-20,8,COQ8A
OSBPL10,1.75E-64,0.947956183,0.328,0.083,9.74E-60,8,OSBPL10
IFI30,2.92E-69,0.947713989,0.266,0.055,1.62E-64,8,IFI30
PPIB1,3.57E-08,0.947098763,0.892,0.869,0.001980615,8,PPIB
MRPS361,1.33E-66,0.947068455,0.679,0.271,7.41E-62,8,MRPS36
DDB1,1.32E-73,0.945435605,0.506,0.156,7.35E-69,8,DDB1
MYL12A1,1.63E-44,0.944963925,0.845,0.533,9.06E-40,8,MYL12A
HP1BP3,2.93E-65,0.943871729,0.732,0.318,1.63E-60,8,HP1BP3
LSP1,1.52E-49,0.943122633,0.855,0.562,8.45E-45,8,LSP1
RAB35,1.32E-71,0.943114663,0.271,0.055,7.34E-67,8,RAB35
ARF3,1.69E-78,0.942964724,0.454,0.123,9.36E-74,8,ARF3
AKIP1,1.82E-43,0.942898958,0.18,0.039,1.01E-38,8,AKIP1
APLP22,4.74E-41,0.942793414,0.381,0.136,2.63E-36,8,APLP2
SF3B2,2.02E-59,0.942774474,0.789,0.395,1.12E-54,8,SF3B2
HNRNPU,1.61E-57,0.942341466,0.832,0.456,8.93E-53,8,HNRNPU
IMPA1,9.52E-52,0.941396264,0.236,0.054,5.29E-47,8,IMPA1
KHDC4,3.62E-26,0.940814498,0.155,0.043,2.01E-21,8,KHDC4
RNF20,1.28E-43,0.940426706,0.201,0.047,7.12E-39,8,RNF20
EIF6,1.09E-77,0.940280589,0.617,0.208,6.04E-73,8,EIF6
AEBP2,5.22E-24,0.940097758,0.158,0.047,2.90E-19,8,AEBP2
RAB11A,8.82E-73,0.940026364,0.604,0.207,4.89E-68,8,RAB11A
MRPL18,3.70E-69,0.939912423,0.649,0.244,2.06E-64,8,MRPL18
MLX,9.06E-70,0.939717412,0.486,0.151,5.03E-65,8,MLX
YTHDC2,6.27E-43,0.938660748,0.218,0.055,3.48E-38,8,YTHDC2
SNAP29,3.19E-80,0.938232985,0.451,0.12,1.77E-75,8,SNAP29
SMYD4,4.78E-42,0.937730833,0.17,0.037,2.66E-37,8,SMYD4
BDP11,7.53E-71,0.937430182,0.466,0.138,4.18E-66,8,BDP1
NCKAP1L1,1.74E-68,0.937371151,0.449,0.132,9.66E-64,8,NCKAP1L
HSPBP1,4.72E-72,0.936424117,0.363,0.09,2.62E-67,8,HSPBP1
MRPL39,1.11E-86,0.935816714,0.353,0.075,6.14E-82,8,MRPL39
SMARCA51,4.44E-72,0.935661674,0.591,0.202,2.46E-67,8,SMARCA5
COX20,6.48E-71,0.934984302,0.501,0.153,3.60E-66,8,COX20
GPT2,1.86E-43,0.934831609,0.195,0.045,1.03E-38,8,GPT2
BRF2,4.63E-45,0.934261507,0.15,0.028,2.57E-40,8,BRF2
SMIM262,3.53E-31,0.933587109,0.419,0.194,1.96E-26,8,SMIM26
TMEM39B,1.05E-59,0.933089573,0.258,0.058,5.85E-55,8,TMEM39B
ARHGAP41,1.26E-79,0.932972205,0.426,0.111,7.00E-75,8,ARHGAP4
IMMP1L,3.22E-79,0.932915795,0.466,0.126,1.79E-74,8,IMMP1L
SUMO3,2.15E-74,0.93285659,0.642,0.228,1.19E-69,8,SUMO3
PAK1IP1,6.76E-54,0.932848573,0.276,0.069,3.75E-49,8,PAK1IP1
UCHL3,1.01E-59,0.932752548,0.479,0.159,5.61E-55,8,UCHL3
ANKRD13C,7.87E-27,0.932583851,0.168,0.048,4.37E-22,8,ANKRD13C
CUL1,3.28E-47,0.932513867,0.363,0.117,1.82E-42,8,CUL1
ILF3-DT,1.15E-23,0.932455689,0.201,0.068,6.38E-19,8,ILF3-DT
SPHK2,3.77E-36,0.931628873,0.17,0.041,2.10E-31,8,SPHK2
EEF1E1,6.38E-48,0.931613511,0.346,0.105,3.54E-43,8,EEF1E1
UBAP2,9.30E-61,0.93116864,0.268,0.061,5.17E-56,8,UBAP2
ACSF3,7.54E-61,0.931165023,0.411,0.123,4.18E-56,8,ACSF3
SLC4A1AP,2.53E-57,0.930781626,0.296,0.075,1.40E-52,8,SLC4A1AP
TIMM21,2.03E-62,0.930181258,0.268,0.06,1.13E-57,8,TIMM21
CD2AP,2.38E-47,0.929709962,0.281,0.077,1.32E-42,8,CD2AP
OGFRL1,8.42E-44,0.929247355,0.221,0.054,4.68E-39,8,OGFRL1
CRKL,2.38E-46,0.928885201,0.198,0.044,1.32E-41,8,CRKL
PSMD4,2.13E-67,0.928509864,0.719,0.288,1.18E-62,8,PSMD4
ACBD6,1.60E-68,0.927929722,0.459,0.138,8.89E-64,8,ACBD6
HIST1H2AE,9.00E-67,0.927881109,0.308,0.072,5.00E-62,8,HIST1H2AE
LYPLA2,4.64E-81,0.927863484,0.441,0.116,2.58E-76,8,LYPLA2
CEBPZ1,7.45E-61,0.927798877,0.464,0.147,4.14E-56,8,CEBPZ
SRSF3,2.35E-58,0.927753694,0.897,0.559,1.31E-53,8,SRSF3
KDM5A,1.33E-42,0.927395042,0.441,0.165,7.36E-38,8,KDM5A
QARS1,7.63E-75,0.927303198,0.561,0.175,4.24E-70,8,QARS
POLR1C,4.90E-29,0.927067699,0.153,0.04,2.72E-24,8,POLR1C
PMAIP11,7.00E-53,0.926768405,0.464,0.161,3.89E-48,8,PMAIP1
NUP133,2.14E-47,0.926564976,0.183,0.038,1.19E-42,8,NUP133
ASXL1,1.47E-81,0.926507659,0.534,0.161,8.19E-77,8,ASXL1
RBMX2,9.00E-61,0.926499155,0.368,0.101,5.00E-56,8,RBMX2
PCGF6,5.74E-62,0.925953731,0.173,0.028,3.19E-57,8,PCGF6
ZC3H4,2.51E-49,0.925932529,0.19,0.039,1.39E-44,8,ZC3H4
ABT1,3.43E-82,0.925630539,0.494,0.136,1.90E-77,8,ABT1
PSMB3,6.02E-53,0.925453203,0.83,0.488,3.34E-48,8,PSMB3
GPS1,9.89E-72,0.924761887,0.511,0.162,5.49E-67,8,GPS1
PCIF1,1.13E-49,0.924371288,0.343,0.105,6.30E-45,8,PCIF1
JAK1,4.65E-59,0.924309551,0.709,0.308,2.58E-54,8,JAK1
UQCR10,3.73E-56,0.923578435,0.885,0.549,2.07E-51,8,UQCR10
DDI2,4.51E-47,0.923067655,0.185,0.039,2.50E-42,8,DDI2
MSRB1,1.49E-64,0.922761708,0.276,0.061,8.26E-60,8,MSRB1
AKT1,1.58E-65,0.922743631,0.246,0.05,8.78E-61,8,AKT1
LRRC45,2.10E-34,0.922441274,0.18,0.046,1.17E-29,8,LRRC45
ATXN2L,5.89E-63,0.922121049,0.429,0.131,3.27E-58,8,ATXN2L
RP9,5.89E-40,0.922038478,0.261,0.076,3.27E-35,8,RP9
UBE2J2,2.20E-64,0.921764804,0.546,0.187,1.22E-59,8,UBE2J2
RBM18,1.19E-44,0.921481773,0.251,0.067,6.60E-40,8,RBM18
RANBP9,3.84E-54,0.921324611,0.236,0.053,2.13E-49,8,RANBP9
GLE1,1.11E-64,0.920127075,0.238,0.047,6.14E-60,8,GLE1
MED1,3.14E-50,0.919741495,0.223,0.051,1.75E-45,8,MED1
PSMC4,3.26E-65,0.919507923,0.602,0.221,1.81E-60,8,PSMC4
EIF3I,3.30E-53,0.919231155,0.759,0.375,1.83E-48,8,EIF3I
OGFOD1,2.68E-48,0.919122789,0.208,0.047,1.49E-43,8,OGFOD1
PLEKHM2,8.35E-42,0.918843941,0.16,0.033,4.64E-37,8,PLEKHM2
PLGRKT,8.01E-64,0.91882426,0.376,0.102,4.45E-59,8,PLGRKT
RAB291,5.03E-49,0.918481895,0.243,0.06,2.79E-44,8,RAB29
BLK1,1.04E-31,0.918242924,0.311,0.114,5.78E-27,8,BLK
DCAF11,2.74E-71,0.918184092,0.396,0.105,1.52E-66,8,DCAF11
RABGAP1,8.17E-39,0.918125135,0.188,0.046,4.53E-34,8,RABGAP1
RPF1,5.33E-61,0.917939797,0.378,0.104,2.96E-56,8,RPF1
ODC1,3.26E-49,0.91782168,0.817,0.462,1.81E-44,8,ODC1
MRPS25,5.33E-72,0.917584129,0.496,0.149,2.96E-67,8,MRPS25
PSMC5,1.27E-69,0.917280399,0.727,0.295,7.02E-65,8,PSMC5
PHRF1,9.06E-58,0.916579595,0.218,0.044,5.03E-53,8,PHRF1
AGPAT3,3.17E-43,0.916350302,0.188,0.042,1.76E-38,8,AGPAT3
TAF2,7.30E-50,0.916316816,0.226,0.052,4.05E-45,8,TAF2
MIEN1,4.02E-68,0.915567298,0.619,0.227,2.23E-63,8,MIEN1
DNAJC2,7.02E-68,0.915399268,0.441,0.129,3.90E-63,8,DNAJC2
UBE2M,7.45E-67,0.915308066,0.494,0.155,4.14E-62,8,UBE2M
AKR1B1,8.74E-75,0.915095177,0.659,0.236,4.86E-70,8,AKR1B1
MAP3K14,2.80E-32,0.914959621,0.15,0.036,1.56E-27,8,MAP3K14
MEMO1,3.58E-45,0.91495826,0.153,0.029,1.99E-40,8,MEMO1
UBE2V1,7.35E-40,0.914828791,0.243,0.068,4.08E-35,8,UBE2V1
METAP1,3.24E-86,0.914539513,0.301,0.057,1.80E-81,8,METAP1
PCBD2,1.30E-47,0.914384318,0.241,0.06,7.20E-43,8,PCBD2
TRAPPC8,1.15E-44,0.913507808,0.206,0.048,6.37E-40,8,TRAPPC8
NDUFA6,1.66E-52,0.91346964,0.759,0.391,9.21E-48,8,NDUFA6
WDR75,4.93E-25,0.913156546,0.165,0.048,2.74E-20,8,WDR75
YWHAZ,2.98E-55,0.912379613,0.852,0.514,1.65E-50,8,YWHAZ
RPL28,1.43E-26,0.911959397,0.985,0.974,7.93E-22,8,RPL28
ERICH11,3.90E-43,0.911535232,0.376,0.128,2.17E-38,8,ERICH1
NUBP2,1.31E-85,0.911434843,0.609,0.191,7.26E-81,8,NUBP2
LGALS8,4.80E-32,0.911106494,0.168,0.043,2.67E-27,8,LGALS8
WAPL,5.25E-60,0.910779997,0.434,0.136,2.92E-55,8,WAPL
ADD31,3.58E-67,0.910731008,0.449,0.135,1.99E-62,8,ADD3
ANAPC11,1.89E-55,0.910205187,0.86,0.511,1.05E-50,8,ANAPC11
ADRM1,5.74E-51,0.910185391,0.707,0.337,3.18E-46,8,ADRM1
CAAP1,2.88E-46,0.909984951,0.258,0.069,1.60E-41,8,CAAP1
RASAL31,1.28E-43,0.909956661,0.276,0.078,7.09E-39,8,RASAL3
GPRIN3,1.71E-43,0.909932225,0.208,0.05,9.48E-39,8,GPRIN3
SMNDC1,4.02E-59,0.909372024,0.368,0.104,2.23E-54,8,SMNDC1
DECR1,1.71E-70,0.909306263,0.599,0.207,9.48E-66,8,DECR1
EXOSC5,9.80E-59,0.909130607,0.316,0.082,5.44E-54,8,EXOSC5
UGGT1,2.91E-54,0.909065469,0.366,0.109,1.61E-49,8,UGGT1
ELK4,1.65E-33,0.908829519,0.211,0.059,9.16E-29,8,ELK4
CLSTN1,6.85E-67,0.908469865,0.341,0.085,3.80E-62,8,CLSTN1
PNO1,1.05E-64,0.907946725,0.323,0.079,5.81E-60,8,PNO1
GNL2,2.60E-75,0.907890198,0.386,0.097,1.44E-70,8,GNL2
TXN2,6.80E-70,0.907866421,0.694,0.272,3.78E-65,8,TXN2
ZC3H131,1.18E-65,0.907688429,0.514,0.166,6.57E-61,8,ZC3H13
API5,1.87E-66,0.907643322,0.416,0.119,1.04E-61,8,API5
VHL,4.13E-62,0.907633759,0.343,0.091,2.29E-57,8,VHL
ETFA,1.71E-64,0.907293727,0.647,0.249,9.49E-60,8,ETFA
MRPS12,1.07E-70,0.906767774,0.632,0.226,5.92E-66,8,MRPS12
MRPS22,1.23E-70,0.906537159,0.396,0.105,6.83E-66,8,MRPS22
TBC1D22A,1.60E-48,0.906495714,0.331,0.1,8.87E-44,8,TBC1D22A
PTEN,4.78E-71,0.906284161,0.466,0.134,2.66E-66,8,PTEN
GNL3L,1.26E-38,0.905846117,0.155,0.033,6.99E-34,8,GNL3L
CYP51A1,1.75E-26,0.905818226,0.193,0.06,9.71E-22,8,CYP51A1
DAZAP21,5.37E-56,0.905741084,0.734,0.346,2.98E-51,8,DAZAP2
DCPS1,2.13E-54,0.905717635,0.634,0.267,1.18E-49,8,DCPS
AHCTF1,3.18E-46,0.905275863,0.246,0.063,1.76E-41,8,AHCTF1
RAD23B1,8.76E-68,0.904906185,0.576,0.2,4.86E-63,8,RAD23B
MTG11,5.80E-44,0.904898629,0.311,0.096,3.22E-39,8,MTG1
MFSD14B,1.17E-48,0.90487378,0.236,0.056,6.47E-44,8,MFSD14B
DPH3,2.69E-54,0.904871118,0.388,0.121,1.50E-49,8,DPH3
POLDIP2,8.98E-66,0.904179975,0.511,0.171,4.99E-61,8,POLDIP2
CDC42,1.31E-51,0.904072327,0.812,0.446,7.25E-47,8,CDC42
MYL12B1,3.91E-47,0.903994602,0.805,0.442,2.17E-42,8,MYL12B
DHRS41,8.49E-46,0.903838383,0.291,0.083,4.72E-41,8,DHRS4
USP6NL,6.12E-41,0.903742672,0.268,0.079,3.40E-36,8,USP6NL
DOLPP1,1.58E-40,0.903581946,0.153,0.031,8.76E-36,8,DOLPP1
ALMS1,5.17E-37,0.903009725,0.168,0.039,2.87E-32,8,ALMS1
ATP6V1E1,4.05E-63,0.902457429,0.509,0.168,2.25E-58,8,ATP6V1E1
ATP6V1A,8.55E-72,0.902201158,0.328,0.076,4.75E-67,8,ATP6V1A
PACS11,4.53E-46,0.902049388,0.263,0.07,2.51E-41,8,PACS1
HEATR1,1.27E-63,0.901848417,0.198,0.035,7.06E-59,8,HEATR1
CSNK1G2,1.02E-80,0.901238036,0.296,0.059,5.68E-76,8,CSNK1G2
PRR14L,3.72E-40,0.90102857,0.188,0.045,2.06E-35,8,PRR14L
COPS7B,6.30E-74,0.900753228,0.303,0.065,3.50E-69,8,COPS7B
FLOT1,6.80E-69,0.900543759,0.569,0.195,3.77E-64,8,FLOT1
HUWE1,5.91E-71,0.899576101,0.431,0.121,3.28E-66,8,HUWE1
CIB11,6.86E-53,0.899554579,0.694,0.304,3.81E-48,8,CIB1
PCID21,7.11E-61,0.89923988,0.351,0.093,3.95E-56,8,PCID2
MRPS28,8.03E-62,0.898560925,0.283,0.066,4.46E-57,8,MRPS28
BMS1,1.63E-69,0.897706338,0.411,0.114,9.07E-65,8,BMS1
QTRT2,2.48E-40,0.89770424,0.153,0.031,1.38E-35,8,QTRT2
NUDCD21,7.79E-73,0.897338428,0.609,0.21,4.33E-68,8,NUDCD2
CBR1,5.86E-25,0.897173073,0.281,0.108,3.25E-20,8,CBR1
TYK2,2.22E-51,0.897067525,0.296,0.08,1.23E-46,8,TYK2
RPA2,3.66E-81,0.897052001,0.526,0.153,2.03E-76,8,RPA2
NAA38,3.61E-53,0.896346792,0.799,0.426,2.01E-48,8,NAA38
DDX55,8.77E-56,0.896130793,0.216,0.045,4.87E-51,8,DDX55
PFDN2,6.57E-67,0.895649534,0.689,0.272,3.65E-62,8,PFDN2
WDR43,1.24E-59,0.895635884,0.376,0.107,6.91E-55,8,WDR43
STK38L,1.53E-72,0.89549887,0.358,0.087,8.49E-68,8,STK38L
CDC37,4.76E-58,0.89496765,0.734,0.353,2.64E-53,8,CDC37
MRPS16,9.50E-66,0.894947848,0.704,0.288,5.27E-61,8,MRPS16
LRRC59,1.58E-40,0.894358848,0.699,0.39,8.78E-36,8,LRRC59
AP1S1,2.59E-71,0.893815833,0.358,0.088,1.44E-66,8,AP1S1
SGK12,5.39E-41,0.893707766,0.333,0.11,2.99E-36,8,SGK1
NOLC1,5.03E-50,0.89361875,0.416,0.142,2.79E-45,8,NOLC1
CHCHD4,1.26E-46,0.893195498,0.193,0.042,6.99E-42,8,CHCHD4
UQCC1,3.11E-34,0.891809228,0.153,0.035,1.73E-29,8,UQCC1
ADK,2.33E-75,0.891728366,0.414,0.108,1.29E-70,8,ADK
MOB3A,2.12E-43,0.891323552,0.421,0.155,1.18E-38,8,MOB3A
MAP3K4,3.56E-38,0.89129046,0.178,0.042,1.98E-33,8,MAP3K4
SH3BGRL31,1.29E-50,0.89065702,0.87,0.599,7.15E-46,8,SH3BGRL3
FARS2,1.54E-54,0.890010458,0.258,0.061,8.53E-50,8,FARS2
FAM210A,2.18E-62,0.889709058,0.223,0.044,1.21E-57,8,FAM210A
LTV1,3.06E-46,0.888693742,0.283,0.079,1.70E-41,8,LTV1
RNF4,1.04E-59,0.888606952,0.414,0.123,5.77E-55,8,RNF4
MTCH1,3.70E-47,0.887268431,0.479,0.182,2.06E-42,8,MTCH1
CPT2,4.13E-46,0.887237084,0.211,0.049,2.29E-41,8,CPT2
OTUD6B-AS11,2.15E-24,0.886085583,0.326,0.142,1.19E-19,8,OTUD6B-AS1
MYO9B1,1.62E-83,0.88584911,0.388,0.091,9.02E-79,8,MYO9B
SPRTN,7.99E-34,0.885828228,0.175,0.045,4.43E-29,8,SPRTN
GEMIN2,6.01E-44,0.8857178,0.16,0.032,3.34E-39,8,GEMIN2
EPS15,1.40E-53,0.885549801,0.499,0.181,7.80E-49,8,EPS15
USP10,3.87E-68,0.885191811,0.431,0.124,2.15E-63,8,USP10
PHF8,3.32E-46,0.88411507,0.185,0.04,1.84E-41,8,PHF8
NVL,8.65E-44,0.884000274,0.198,0.046,4.80E-39,8,NVL
SLC37A4,4.98E-52,0.883495838,0.168,0.031,2.76E-47,8,SLC37A4
SUMO1,9.33E-62,0.883265649,0.787,0.363,5.18E-57,8,SUMO1
PATL1,1.80E-53,0.883224157,0.203,0.042,9.98E-49,8,PATL1
MYBBP1A,1.73E-33,0.88311679,0.185,0.05,9.60E-29,8,MYBBP1A
ING1,2.94E-58,0.883017675,0.266,0.061,1.63E-53,8,ING1
PSMD6,4.42E-66,0.882823626,0.607,0.222,2.46E-61,8,PSMD6
AKT2,7.35E-81,0.882683268,0.416,0.105,4.08E-76,8,AKT2
MYD88,4.71E-51,0.882603618,0.203,0.043,2.62E-46,8,MYD88
LIMS11,1.81E-66,0.88245721,0.536,0.181,1.00E-61,8,LIMS1
RALBP11,1.99E-83,0.882178961,0.591,0.181,1.10E-78,8,RALBP1
NIT2,4.27E-44,0.881589214,0.351,0.114,2.37E-39,8,NIT2
DNAJA2,1.12E-72,0.881323327,0.514,0.159,6.24E-68,8,DNAJA2
ERCC3,8.18E-61,0.881318046,0.253,0.055,4.54E-56,8,ERCC3
MRRF,7.97E-55,0.881127941,0.241,0.054,4.43E-50,8,MRRF
SPN1,3.22E-59,0.879370671,0.398,0.117,1.79E-54,8,SPN
RAP2B,2.21E-26,0.878928437,0.155,0.043,1.23E-21,8,RAP2B
NUP54,2.19E-83,0.878287654,0.356,0.078,1.22E-78,8,NUP54
UGCG,1.93E-44,0.877860278,0.318,0.099,1.07E-39,8,UGCG
THAP3,2.39E-34,0.877786051,0.211,0.059,1.33E-29,8,THAP3
FOPNL,1.28E-56,0.87757175,0.368,0.106,7.13E-52,8,FOPNL
UQCRC1,2.21E-59,0.876887681,0.694,0.305,1.23E-54,8,UQCRC1
SH3BP5,4.63E-51,0.876874068,0.539,0.212,2.57E-46,8,SH3BP5
BCKDHA1,1.81E-20,0.876537352,0.17,0.058,1.01E-15,8,BCKDHA
STK11,1.06E-50,0.876386107,0.193,0.04,5.90E-46,8,STK11
TPP21,2.20E-67,0.876358938,0.456,0.135,1.22E-62,8,TPP2
HMGN4,2.59E-38,0.876297474,0.318,0.108,1.44E-33,8,HMGN4
CPSF1,2.49E-72,0.87593743,0.316,0.071,1.38E-67,8,CPSF1
MRPL12,1.04E-38,0.875849104,0.401,0.148,5.80E-34,8,MRPL12
MAPRE1,3.51E-72,0.875746041,0.654,0.235,1.95E-67,8,MAPRE1
SIRT1,1.41E-27,0.87562571,0.15,0.04,7.81E-23,8,SIRT1
CERS5,2.52E-50,0.874777133,0.251,0.062,1.40E-45,8,CERS5
PML,1.95E-40,0.874521695,0.236,0.064,1.08E-35,8,PML
TROVE2,4.48E-65,0.873534809,0.466,0.142,2.49E-60,8,TROVE2
ARL161,1.93E-61,0.87328702,0.346,0.092,1.07E-56,8,ARL16
PYM1,9.16E-63,0.87310352,0.393,0.111,5.09E-58,8,PYM1
GTF3C2,4.88E-62,0.872804612,0.268,0.06,2.71E-57,8,GTF3C2
SZRD1,6.33E-81,0.872403421,0.461,0.125,3.51E-76,8,SZRD1
HCCS,8.51E-54,0.872218325,0.288,0.074,4.73E-49,8,HCCS
NOP58,2.75E-53,0.871397461,0.662,0.29,1.53E-48,8,NOP58
B4GALT12,1.88E-41,0.870860725,0.366,0.128,1.04E-36,8,B4GALT1
SNIP1,2.16E-36,0.870799542,0.206,0.055,1.20E-31,8,SNIP1
GPX72,4.18E-54,0.869884752,0.444,0.15,2.32E-49,8,GPX7
PSMC3,8.98E-64,0.868946097,0.734,0.312,4.99E-59,8,PSMC3
RAP1GDS1,7.23E-58,0.86866985,0.291,0.072,4.02E-53,8,RAP1GDS1
TAF10,2.77E-61,0.868155726,0.609,0.235,1.54E-56,8,TAF10
UBQLN1,5.66E-64,0.867938894,0.534,0.183,3.14E-59,8,UBQLN1
SMIM20,1.05E-49,0.867799725,0.556,0.222,5.83E-45,8,SMIM20
NIPA2,5.23E-53,0.866943009,0.509,0.183,2.91E-48,8,NIPA2
LONP1,2.31E-68,0.866184884,0.286,0.062,1.28E-63,8,LONP1
UTP31,7.71E-39,0.865770407,0.273,0.082,4.28E-34,8,UTP3
POLR2H1,3.74E-68,0.865043034,0.536,0.173,2.08E-63,8,POLR2H
UBFD1,1.76E-46,0.864970811,0.165,0.032,9.80E-42,8,UBFD1
AC012368.1,1.88E-16,0.8642169,0.155,0.056,1.04E-11,8,AC012368.1
CD741,6.00E-32,0.864091765,0.972,0.901,3.33E-27,8,CD74
WRNIP1,5.84E-56,0.863465017,0.188,0.035,3.24E-51,8,WRNIP1
SELENOW3,6.65E-24,0.863165498,0.361,0.165,3.69E-19,8,SELENOW
ANKRD17,3.14E-52,0.86267938,0.376,0.116,1.75E-47,8,ANKRD17
EXOSC4,1.10E-71,0.862112774,0.421,0.115,6.09E-67,8,EXOSC4
ZNF207,1.10E-62,0.862050956,0.694,0.282,6.09E-58,8,ZNF207
ERH,2.37E-49,0.861970228,0.86,0.535,1.31E-44,8,ERH
MRPS18A,3.27E-66,0.86189892,0.516,0.171,1.82E-61,8,MRPS18A
PSMD8,3.12E-51,0.861722547,0.835,0.489,1.73E-46,8,PSMD8
LSM81,1.66E-55,0.861646482,0.797,0.383,9.21E-51,8,LSM8
CCDC82,1.24E-68,0.861626244,0.331,0.08,6.91E-64,8,CCDC82
PPP2R2D,1.09E-49,0.861368758,0.253,0.063,6.06E-45,8,PPP2R2D
AC010642.2,2.42E-22,0.860818962,0.18,0.059,1.35E-17,8,AC010642.2
MPV17,1.03E-67,0.859557433,0.398,0.111,5.71E-63,8,MPV17
CCT81,9.48E-49,0.859244178,0.794,0.418,5.26E-44,8,CCT8
UBA3,1.66E-63,0.859162385,0.346,0.09,9.22E-59,8,UBA3
DDA1,4.66E-66,0.85895006,0.466,0.143,2.59E-61,8,DDA1
GMFB,6.73E-46,0.858822971,0.261,0.07,3.74E-41,8,GMFB
CDK4,2.77E-57,0.858507952,0.591,0.23,1.54E-52,8,CDK4
STIM1,8.78E-39,0.857896484,0.203,0.052,4.87E-34,8,STIM1
MCRS1,2.72E-78,0.857692365,0.436,0.116,1.51E-73,8,MCRS1
UPF3A,2.72E-75,0.857670611,0.596,0.2,1.51E-70,8,UPF3A
CALM1,8.92E-47,0.857593204,0.872,0.63,4.96E-42,8,CALM1
TAF91,2.49E-58,0.857391563,0.617,0.241,1.38E-53,8,TAF9
RCE1,4.48E-39,0.857183469,0.243,0.069,2.49E-34,8,RCE1
STARD3NL,4.77E-57,0.856959937,0.351,0.098,2.65E-52,8,STARD3NL
VRK2,3.16E-25,0.856690685,0.233,0.082,1.75E-20,8,VRK2
C1GALT1,2.53E-51,0.856437164,0.356,0.107,1.41E-46,8,C1GALT1
CLTC,2.46E-80,0.856315652,0.566,0.175,1.36E-75,8,CLTC
PAFAH1B1,2.17E-71,0.85590552,0.607,0.211,1.20E-66,8,PAFAH1B1
CDK5,3.13E-46,0.855825885,0.246,0.063,1.74E-41,8,CDK5
CEP70,9.86E-34,0.855258373,0.17,0.043,5.48E-29,8,CEP70
BABAM1,1.10E-69,0.854339607,0.609,0.208,6.11E-65,8,BABAM1
NDUFS2,3.29E-76,0.854260496,0.591,0.195,1.82E-71,8,NDUFS2
TXNDC91,4.16E-72,0.854113101,0.449,0.126,2.31E-67,8,TXNDC9
VAPB,2.57E-43,0.853944043,0.213,0.052,1.42E-38,8,VAPB
ZNF267,1.22E-30,0.853419541,0.168,0.044,6.76E-26,8,ZNF267
CRNKL1,1.66E-74,0.853192608,0.356,0.085,9.24E-70,8,CRNKL1
TOMM22,1.54E-51,0.853176473,0.707,0.333,8.56E-47,8,TOMM22
Z93930.2,3.93E-26,0.852573544,0.165,0.048,2.18E-21,8,Z93930.2
AIFM2,3.00E-52,0.852166193,0.276,0.07,1.66E-47,8,AIFM2
TSEN54,1.17E-41,0.852126535,0.231,0.061,6.48E-37,8,TSEN54
HSPA9,9.96E-60,0.851953661,0.652,0.265,5.53E-55,8,HSPA9
FUS1,4.39E-57,0.85174486,0.84,0.411,2.44E-52,8,FUS
POLR2B,8.42E-52,0.851703758,0.424,0.139,4.67E-47,8,POLR2B
AFMID,6.36E-42,0.851008751,0.221,0.056,3.53E-37,8,AFMID
HSPB111,2.39E-62,0.850679125,0.702,0.288,1.33E-57,8,HSPB11
SUPT6H,4.06E-67,0.85003408,0.401,0.111,2.25E-62,8,SUPT6H
MINOS1,7.89E-58,0.849929541,0.792,0.363,4.38E-53,8,MINOS1
RMND5B,2.28E-43,0.849905412,0.331,0.105,1.27E-38,8,RMND5B
BCL2L13,1.96E-42,0.849839342,0.256,0.071,1.09E-37,8,BCL2L13
FBXO38,8.29E-38,0.848466198,0.168,0.039,4.60E-33,8,FBXO38
PCNP,5.99E-58,0.848279598,0.699,0.29,3.33E-53,8,PCNP
SEC13,1.27E-37,0.848216913,0.674,0.366,7.06E-33,8,SEC13
SUGT1,2.46E-51,0.847898856,0.496,0.181,1.37E-46,8,SUGT1
UBE2K,1.27E-65,0.847547098,0.581,0.203,7.04E-61,8,UBE2K
TAOK31,4.35E-59,0.847329112,0.511,0.174,2.42E-54,8,TAOK3
TMEM11,3.70E-76,0.847229422,0.421,0.109,2.05E-71,8,TMEM11
COX6A1,3.75E-64,0.847008614,0.942,0.735,2.08E-59,8,COX6A1
EXOC6,1.23E-47,0.846585679,0.208,0.047,6.83E-43,8,EXOC6
UTP18,2.59E-72,0.84635099,0.378,0.095,1.44E-67,8,UTP18
GMCL1,5.96E-64,0.846349241,0.311,0.074,3.31E-59,8,GMCL1
HSD17B101,1.16E-59,0.846288048,0.722,0.304,6.41E-55,8,HSD17B10
NDUFS3,5.28E-59,0.846260386,0.664,0.274,2.93E-54,8,NDUFS3
AP2B1,4.02E-57,0.845735533,0.321,0.084,2.23E-52,8,AP2B1
KLHL42,9.32E-34,0.845596829,0.168,0.042,5.17E-29,8,KLHL42
IMPDH21,5.70E-61,0.845205416,0.664,0.256,3.17E-56,8,IMPDH2
HS2ST1,3.41E-54,0.844682994,0.293,0.076,1.89E-49,8,HS2ST1
SH3KBP11,9.77E-41,0.844461897,0.546,0.24,5.43E-36,8,SH3KBP1
CISD11,8.40E-63,0.844444625,0.404,0.115,4.66E-58,8,CISD1
INO80,1.13E-37,0.844411275,0.201,0.052,6.26E-33,8,INO80
OGDH,5.97E-47,0.844405486,0.301,0.087,3.31E-42,8,OGDH
